,customerId,churnPrediction
4889,9746-MDMBK,No
4890,3162-ZJZFU,No
4891,8404-GFGCZ,Yes
4892,8875-AKBYH,Yes
4893,4432-ADRLB,Yes
4894,0533-UCAAU,No
4895,1394-SUIUH,No
4896,3521-MNKLV,No
4897,2533-TIBIX,No
4898,8993-PHFWD,Yes
4899,1565-RHDJD,Yes
4900,7137-RYLPP,Yes
4901,3765-JXVKY,Yes
4902,5092-STPKP,No
4903,7330-WZLNC,Yes
4904,0114-PEGZZ,Yes
4905,3359-DSRKA,No
4906,8639-NHQEI,No
4907,7161-DFHUF,No
4908,3957-LXOLK,Yes
4909,3720-DBRWL,No
4910,6635-MYYYZ,No
4911,8565-WUXZU,No
4912,5281-BUZGT,No
4913,4994-OBRSZ,No
4914,0562-FGDCR,No
4915,2436-QBZFP,No
4916,3420-YJLQT,Yes
4917,6040-CGACY,No
4918,6582-PLFUU,No
4919,8242-PDSGJ,No
4920,0264-CNITK,No
4921,0089-IIQKO,No
4922,7839-NUIAA,No
4923,6075-QMNRR,No
4924,5378-IKEEG,Yes
4925,5966-EMAZU,No
4926,0440-EKDCF,No
4927,4774-HHGGS,No
4928,2718-GAXQD,Yes
4929,2055-BFOCC,No
4930,8180-AKMJV,Yes
4931,4298-OYIFC,No
4932,5566-SOEZD,No
4933,9842-EFSYY,No
4934,2272-WUSPA,No
4935,4584-LBNMK,No
4936,3898-GUYTS,No
4937,0930-EHUZA,No
4938,6413-XKKPU,Yes
4939,9975-SKRNR,No
4940,3703-KBKZP,No
4941,1449-XQEMT,No
4942,2626-URJFX,Yes
4943,4973-MGTON,No
4944,3682-YEUWS,No
4945,1223-UNPKS,No
4946,2612-RRIDN,Yes
4947,4735-ASGMA,Yes
4948,3446-QDSZF,No
4949,3669-LVWZB,No
4950,6892-EZDTG,Yes
4951,5117-IFGPS,Yes
4952,7379-FNIUJ,Yes
4953,1627-AFWVJ,No
4954,9725-SCPZG,Yes
4955,5884-GCYMI,Yes
4956,3217-FZDMN,Yes
4957,4486-EFAEB,No
4958,0060-FUALY,No
4959,7853-GVUDZ,No
4960,7480-QNVZJ,Yes
4961,6954-OOYZZ,No
4962,7088-FBAWU,No
4963,8313-AFGBW,No
4964,3943-KDREE,No
4965,9239-ZBZZV,Yes
4966,3097-IDVPU,No
4967,4398-HSCJH,Yes
4968,2197-OMWGI,No
4969,2303-PJYHN,No
4970,9795-VOWON,No
4971,1237-WIYYZ,No
4972,1987-AUELQ,No
4973,7852-LECYP,Yes
4974,4430-UZIPO,No
4975,4822-LPTYJ,No
4976,8165-CBKXO,No
4977,6527-PZFPV,No
4978,4855-SNKMY,Yes
4979,9593-CVZKR,No
4980,8595-SIZNC,No
4981,8008-HAWED,No
4982,7124-UGSUR,No
4983,1862-SKORY,No
4984,5236-XMZJY,No
4985,4827-DPADN,No
4986,2694-CIUMO,No
4987,5846-ABOBJ,No
4988,1439-LCGVL,No
4989,0909-SDHNU,No
4990,4647-XXZAM,No
4991,1502-XFCVR,No
4992,7740-KKCXF,No
4993,5360-XGYAZ,No
4994,9692-TUSXH,Yes
4995,7912-SYRQT,Yes
4996,3557-HTYWR,No
4997,4816-JBHOV,Yes
4998,8920-NAVAY,No
4999,1699-TLDLZ,No
5000,5600-PDUJF,No
5001,8292-TYSPY,No
5002,0567-XRHCU,No
5003,1867-BDVFH,Yes
5004,2067-QYTCF,No
5005,2359-QWQUL,No
5006,9103-TCIHJ,No
5007,7407-SUJIZ,No
5008,9150-KPBJQ,No
5009,0052-DCKON,No
5010,3654-ARMGP,No
5011,9699-UBQFS,No
5012,9367-TCUYN,No
5013,1261-FWTTE,No
5014,3528-HFRIQ,No
5015,0708-SJDIS,No
5016,4140-WJAWW,No
5017,2073-QBVBI,No
5018,6928-ONTRW,No
5019,3320-VEOYC,Yes
5020,5231-FIQPA,No
5021,6617-WLBQC,No
5022,2599-CIPQE,No
5023,6653-CBBOM,Yes
5024,8774-GSBUN,No
5025,7326-RIGQZ,Yes
5026,1401-FTHFQ,No
5027,3247-ZVOUO,Yes
5028,0254-FNMCI,No
5029,1848-LBZHY,No
5030,6101-IMRMM,Yes
5031,8118-TJAFG,Yes
5032,5429-LWCMV,Yes
5033,7298-IZWLY,No
5034,9758-MFWGD,No
5035,3955-JBZZM,Yes
5036,1268-ASBGA,Yes
5037,8943-URTMR,Yes
5038,4815-TUMEQ,No
5039,4713-LZDRV,Yes
5040,9909-IDLEK,No
5041,4092-OFQZS,No
5042,1561-BWHIN,No
5043,4325-NFSKC,Yes
5044,9927-DSWDF,No
5045,9500-LTVBP,No
5046,7252-NTGSS,Yes
5047,8149-AIQCG,No
5048,1360-JYXKQ,No
5049,2955-PSXOE,No
5050,7762-URZQH,No
5051,0899-WZRSD,No
5052,3255-GRXMG,No
5053,4828-FAZPK,No
5054,6094-ZIVKX,No
5055,6925-BAYGL,No
5056,3262-EIDHV,No
5057,7354-OIJLX,Yes
5058,1376-HHBDV,No
5059,6907-NZZIJ,No
5060,6133-OZILE,No
5061,4135-FRWKJ,No
5062,2911-UREFD,No
5063,3744-ZRRDZ,Yes
5064,5673-TIYIB,Yes
5065,6551-ZCOTS,No
5066,7191-ADRGF,No
5067,5018-LXQQG,No
5068,6892-BOGQE,No
5069,1602-IJQQE,Yes
5070,4628-WQCQQ,No
5071,1746-TGTWV,Yes
5072,5995-SNNEW,Yes
5073,8050-WYBND,No
5074,2821-WARNZ,No
5075,4879-GZLFH,No
5076,1644-IRKSF,No
5077,8314-HTWVE,No
5078,9402-ROUMJ,No
5079,2507-QZPQS,Yes
5080,7159-NOKYQ,No
5081,5707-ZMDJP,No
5082,8779-YIQQA,No
5083,7136-IHZJA,No
5084,8966-OIQHG,No
5085,7074-STDCN,No
5086,3705-PSNGL,No
5087,8739-QOTTN,No
5088,1399-OUPJN,No
5089,0277-BKSQP,No
5090,6502-HCJTI,Yes
5091,2606-RMDHZ,No
5092,5774-XZTQC,No
5093,2676-SSLTO,No
5094,6266-QHOJZ,No
5095,7269-JISCY,No
5096,0363-SVHYR,No
5097,8547-NSBBO,No
5098,8258-GSTJK,Yes
5099,6861-OKBCE,No
5100,9940-RHLFB,Yes
5101,6591-QGOYB,No
5102,9070-BCKQP,No
5103,6421-SZVEM,No
5104,1328-EUZHC,No
5105,2995-UPRYS,No
5106,8878-RYUKI,No
5107,9633-DENPU,No
5108,7811-JIVPF,No
5109,7113-HIPFI,No
5110,8541-QVFKM,Yes
5111,6686-YPGHK,No
5112,1383-EZRWL,No
5113,9258-CNWAC,No
5114,5371-VYLSX,No
5115,6374-AFWOX,No
5116,4759-TRPLW,Yes
5117,5317-FLPJF,No
5118,7621-VPNET,No
5119,6034-YMTOB,No
5120,8563-IIOXK,No
5121,4903-CNOZC,No
5122,4353-HYOJD,No
5123,8020-BWHYL,Yes
5124,7267-FRMJW,No
5125,2982-VPSGI,Yes
5126,4188-FRABG,No
5127,8199-ZLLSA,No
5128,4128-ETESU,Yes
5129,0620-DLSLK,No
5130,4625-EWPTF,No
5131,5980-NOPLP,Yes
5132,3850-OKINF,No
5133,6892-XPFPU,Yes
5134,8010-EZLOU,Yes
5135,1156-ZFYDO,No
5136,3295-YVUSR,Yes
5137,8016-NCFVO,No
5138,4119-ZYPZY,No
5139,5549-ZGHFB,No
5140,7577-SWIFR,Yes
5141,0303-WMMRN,No
5142,6408-OTUBZ,No
5143,5204-HMGYF,No
5144,1078-TDCRN,No
5145,3727-OVPRY,No
5146,3797-FKOGQ,Yes
5147,7622-NXQZR,No
5148,6196-HBOBZ,No
5149,3970-XGJDU,No
5150,7017-VFULY,No
5151,5562-YJQGT,No
5152,8807-OPMBM,No
5153,5439-WIKXB,No
5154,9874-QLCLH,Yes
5155,8294-UIMBA,No
5156,8109-YUOHE,No
5157,5840-NVDCG,No
5158,8092-NLTGF,No
5159,5928-QLDHB,Yes
5160,9840-EFJQB,Yes
5161,0696-UKTOX,No
5162,4801-KFYKL,No
5163,3472-OAOOR,No
5164,6135-OZQVA,No
5165,8062-YBDOE,Yes
5166,2252-JHJGE,No
5167,4188-PCPIG,No
5168,6000-APYLU,Yes
5169,7105-BENQF,No
5170,7721-DVEKZ,No
5171,3566-VVORZ,No
5172,9507-HSMMZ,No
5173,2480-SQIOB,Yes
5174,0947-IDHRQ,Yes
5175,7813-TKCVO,No
5176,0128-MKWSG,No
5177,3672-YITQD,Yes
5178,4350-ZTLPI,No
5179,9048-JVYVF,Yes
5180,0361-HJRDX,No
5181,5727-MYATE,No
5182,3823-KYNQY,No
5183,8988-ECPJR,No
5184,7570-WELNY,No
5185,3021-VLNRJ,No
5186,3776-EKTKM,Yes
5187,2080-CAZNM,No
5188,1028-FFNJK,No
5189,6907-FLBER,Yes
5190,3001-UNBTL,Yes
5191,5982-PSMKW,No
5192,3507-GASNP,No
5193,7096-ZNBZI,No
5194,1902-XBTFB,Yes
5195,1676-MQAOA,No
5196,0786-IVLAW,No
5197,7566-DSRLQ,No
5198,0643-OKLRP,No
5199,7245-JMTTQ,No
5200,6050-IJRHS,No
5201,6202-JVYEU,No
5202,8591-TKMZH,No
5203,0734-OXWBT,No
5204,4282-ACRXS,No
5205,0365-TRTPY,No
5206,7349-ALMUX,No
5207,9381-NDKME,No
5208,6502-KUGLL,No
5209,1841-YSJGV,No
5210,2794-XIMMO,No
5211,8382-SHQEH,Yes
5212,3511-BFTJW,No
5213,7668-XCFYV,Yes
5214,2983-ZANRP,Yes
5215,7845-URHJN,No
5216,3034-ZBEQN,No
5217,5018-HEKFO,No
5218,2923-ARZLG,error occurred
5219,3976-NLDEZ,No
5220,2282-YGNOR,No
5221,5336-UFNZP,No
5222,6854-EXGSF,No
5223,1241-EZFMJ,No
5224,9233-PSYHO,No
5225,5376-PCKNB,No
5226,8044-BGWPI,No
5227,4060-LDNLU,Yes
5228,3589-PPVKW,No
5229,8327-LZKAS,No
5230,5887-IKKYO,No
5231,1075-BGWOH,Yes
5232,1755-RMCXH,No
5233,0302-JOIVN,Yes
5234,3858-XHYJO,No
5235,4299-SIMNS,No
5236,7025-IWFHT,No
5237,6261-LHRTG,No
5238,7841-FCRQD,No
5239,2056-EVGZL,No
5240,8777-MBMTS,No
5241,7753-USQYQ,No
5242,5366-IJEQJ,Yes
5243,7661-CPURM,No
5244,6233-HXJMX,No
5245,5902-WBLSE,No
5246,1981-INRFU,Yes
5247,4971-PUYQO,Yes
5248,3239-TPHPZ,No
5249,5115-GZDEL,No
5250,3338-CVVEH,Yes
5251,8485-GJCDN,No
5252,2615-YVMYX,No
5253,2851-STERV,No
5254,4393-GEADV,No
5255,8486-AYEQH,Yes
5256,1527-SXDPN,No
5257,6029-WTIPC,Yes
5258,8634-CILSZ,No
5259,5419-JKZNQ,No
5260,2495-KZNFB,No
5261,1409-PHXTF,No
5262,4560-WQAQW,No
5263,9591-YVTEB,No
5264,9309-BZGNT,No
5265,4274-DRSQT,No
5266,2027-DNKIV,No
5267,8075-GXIUB,No
5268,2885-HIJDH,No
5269,5424-RLQLC,No
5270,6682-QJDGB,No
5271,6507-DTJZV,No
5272,8780-IXSTS,Yes
5273,7673-BQGKU,No
5274,6723-WSNTY,No
5275,9530-EHPOH,No
5276,2725-IWWBA,No
5277,0345-HKJVM,Yes
5278,1061-PNTHC,No
5279,0394-YONDK,No
5280,6574-MCOEH,No
5281,7399-QHBJS,No
5282,3049-SOLAY,Yes
5283,0997-YTLNY,No
5284,3317-HRTNN,Yes
5285,9479-HYNYL,No
5286,3235-ETOOB,No
5287,9708-KFDBY,No
5288,8058-INTPH,Yes
5289,3642-GKTCT,No
5290,0774-RMNUW,No
5291,1334-PDUKM,No
5292,0756-MPZRL,No
5293,2242-MFOTG,No
5294,2927-CVULT,No
5295,2144-BFDSO,No
5296,8745-PVESG,No
5297,7647-GYYKX,No
5298,5647-FXOTP,No
5299,5569-OUICF,No
5300,8821-XNHVZ,Yes
5301,2082-OJVTK,Yes
5302,9700-ISPUP,No
5303,9839-ETQOE,No
5304,6078-VESFR,No
5305,9027-TMATR,No
5306,5940-NFXKV,Yes
5307,1941-HOSAM,Yes
5308,9110-HSGTV,No
5309,0704-VCUMB,No
5310,6171-ZTVYB,No
5311,8053-WWDRO,No
5312,9564-KCLHR,Yes
5313,1935-IMVBB,No
5314,2535-PBCGC,No
5315,2082-CEFLT,Yes
5316,1470-PSXNM,No
5317,1213-NGCUN,No
5318,2498-XLDZR,No
5319,9866-OCCKE,No
5320,5338-YHWYT,No
5321,7718-UPSKJ,No
5322,8731-WBBMB,No
5323,1448-CYWKC,No
5324,7901-IIDQV,No
5325,2690-DVRVK,No
5326,5688-KZTSN,No
5327,1270-XKUCC,No
5328,0334-ZFJSR,No
5329,2894-QOJRX,No
5330,5747-PMBSQ,Yes
5331,5583-EJXRD,No
5332,4565-EVZMJ,No
5333,3143-JQEGI,Yes
5334,6386-SZZKH,No
5335,3327-YBAKM,No
5336,9441-QHEVC,No
5337,6705-LNMDD,No
5338,2580-ASVVY,No
5339,3370-GQEAL,Yes
5340,5032-USPKF,No
5341,2982-IHMFT,Yes
5342,3521-SYVOR,No
5343,4254-QPEDE,No
5344,6283-GITPX,No
5345,9526-JAWYF,Yes
5346,0771-CHWSK,No
5347,9788-HNGUT,No
5348,9495-REDIY,No
5349,5375-XLDOF,No
5350,1172-VIYBP,No
5351,5649-VUKMC,No
5352,6559-PDZLR,No
5353,8992-OBVDG,No
5354,4273-MBHYA,Yes
5355,4724-WXVWF,No
5356,5701-GUXDC,No
5357,1460-UZPRJ,No
5358,6082-GLJIX,No
5359,5143-EGQFK,No
5360,4919-IKATY,Yes
5361,2495-TTHBQ,No
5362,0485-ZBSLN,No
5363,3810-PJUHR,No
5364,9050-QLROH,Yes
5365,0847-HGRML,No
5366,8232-CTLKO,No
5367,9227-YBAXE,No
5368,6168-WFVVF,Yes
5369,9860-LISIZ,No
5370,0112-QAWRZ,No
5371,0877-SDMBN,No
5372,2786-GCDPI,No
5373,4043-MKDTV,No
5374,8065-YKXKD,Yes
5375,9637-EIHEQ,Yes
5376,9229-RQABD,No
5377,8313-KTIHG,No
5378,5320-BRKGK,No
5379,6284-KMNUF,No
5380,9689-PTNPG,Yes
5381,9465-RWMXL,Yes
5382,6229-UOLQL,No
5383,2362-IBOOY,Yes
5384,3137-LUPIX,No
5385,0843-WTBXE,No
5386,6143-JQKEA,No
5387,8676-OOQEJ,Yes
5388,5515-IDEJJ,Yes
5389,9701-CDXHR,No
5390,7450-NWRTR,Yes
5391,8124-NZVGJ,No
5392,2162-FRZAA,No
5393,5376-DEQCP,Yes
5394,5118-MUEYH,No
5395,9095-HFAFX,Yes
5396,5627-TVBPP,No
5397,2379-ENZGV,Yes
5398,3936-QQFLL,No
5399,2589-AYCRP,No
5400,4067-HLYQI,No
5401,5124-EOGYE,No
5402,5057-RKGLH,No
5403,0292-WEGCH,No
5404,8910-ICHIU,No
5405,4097-YODCF,No
5406,9715-WZCLW,No
5407,9786-YWNHU,No
5408,6407-GSJNL,No
5409,6005-OBZPH,Yes
5410,4049-ZPALD,No
5411,7932-WPTDS,Yes
5412,3733-UOCWF,No
5413,6833-JMZYP,Yes
5414,2722-VOJQL,No
5415,1310-QRITU,No
5416,8961-QDZZJ,No
5417,9715-SBVSU,No
5418,8490-BXHEO,No
5419,7173-TETGO,No
5420,7929-SKFGK,No
5421,2300-RQGOI,No
5422,3563-SVYLG,No
5423,5228-EXCET,Yes
5424,6435-VWCCY,No
5425,4998-IKFSE,Yes
5426,8630-QSGXK,No
5427,2455-USLMV,No
5428,7394-FKDNK,Yes
5429,9488-FVZCC,No
5430,6331-LWDTQ,No
5431,5995-WWKKG,No
5432,1597-FZREH,Yes
5433,7879-CGSFV,No
5434,9921-EZKBY,No
5435,7432-FFVAR,No
5436,7246-ZGQDF,Yes
5437,7000-WCEVQ,No
5438,0727-IWKVK,Yes
5439,5959-BELXA,Yes
5440,4456-RHSNB,No
5441,3512-IZIKN,No
5442,2481-SBOYW,No
5443,7109-MFBYV,No
5444,1833-TCXKK,No
5445,1832-PEUTS,No
5446,6141-OOXUQ,No
5447,8660-BUETV,No
5448,0580-PIQHM,No
5449,5696-CEIQJ,No
5450,7503-ZGUZJ,Yes
5451,1696-HXOWK,No
5452,3026-ATZYV,No
5453,4012-YCFAI,No
5454,2506-TNFCO,Yes
5455,9970-QBCDA,No
5456,8718-PTMEZ,No
5457,9496-IVVRP,No
5458,2207-OBZNX,No
5459,2657-VPXTA,Yes
5460,6551-VLJMV,No
5461,1221-GHZEP,No
5462,9289-LBQVU,No
5463,6142-VSJQO,Yes
5464,3458-IDMFK,No
5465,6933-FHBZC,No
5466,0221-NAUXK,No
5467,9770-KXGQU,No
5468,6437-UKHMV,Yes
5469,6538-POCHL,No
5470,6726-NNFWD,No
5471,3002-WQZWT,Yes
5472,4277-UDIEF,No
5473,1208-NBVFH,No
5474,4912-PIGUY,Yes
5475,1114-CENIM,No
5476,6060-DRTNL,Yes
5477,2725-TTRIQ,No
5478,3374-TTZTK,No
5479,8990-ZXLSU,No
5480,2275-RBYQS,Yes
5481,8473-VUVJN,Yes
5482,6289-CPNLD,No
5483,5536-SLHPM,No
5484,4419-UJMUS,No
5485,7794-JASDG,Yes
5486,7609-YBPXG,No
5487,5519-TEEUH,No
5488,7856-GANIL,No
5489,0804-XBFBV,No
5490,2676-OXPPQ,No
5491,3703-TTEPD,No
5492,2799-TSLAG,No
5493,0196-VULGZ,Yes
5494,8837-VVWLQ,Yes
5495,2696-NARTR,No
5496,2208-NKVVH,No
5497,7614-QVWQL,No
5498,1976-CFOCS,Yes
5499,4631-OACRM,Yes
5500,7139-JZFVG,No
5501,4987-GQWPO,No
5502,3755-JBMNH,No
5503,1757-TCATG,No
5504,6345-ULYRW,No
5505,4776-XSKYQ,No
5506,8048-DSDFQ,No
5507,5753-QQWPW,No
5508,6010-DDPPW,No
5509,1809-DMJHQ,No
5510,6693-FRIRW,No
5511,6586-MYGKD,No
5512,3173-NVMPX,No
5513,0248-PGHBZ,No
5514,0623-GDISB,No
5515,2892-GESUL,No
5516,6923-EFPNL,No
5517,7472-EQOAV,No
5518,9574-RKJIF,No
5519,2043-WVTQJ,Yes
5520,8034-RYTVV,No
5521,3863-QSTYI,No
5522,2619-WFQWU,Yes
5523,5044-LRQAQ,Yes
5524,1716-LSAMB,No
5525,1333-PBMXB,No
5526,6546-OPBBH,No
5527,5985-BEHZK,No
5528,9127-QRZMH,No
5529,5919-VCZYM,No
5530,9644-KVCNC,No
5531,2137-DQMEV,No
5532,8174-LNWMW,No
5533,9279-CJEOJ,No
5534,7964-VEXDG,No
5535,2404-JIBFC,No
5536,0778-NELLA,No
5537,8029-XYPWT,No
5538,4614-NUVZD,Yes
5539,4632-PAOYU,No
5540,3803-KMQFW,No
5541,6804-GDMOI,No
5542,2990-OGYTD,No
5543,6646-JPPHA,No
5544,9572-MTILT,No
5545,7658-UYUQS,No
5546,7880-XSOJX,No
5547,9611-CTWIH,Yes
5548,4589-IUAJB,No
5549,0329-GTIAJ,Yes
5550,8746-BFOAJ,No
5551,8457-XIGKN,No
5552,6072-NUQCB,No
5553,6629-CZTTH,Yes
5554,8838-GPHZP,No
5555,8750-QWZAJ,No
5556,5364-EVNIB,Yes
5557,6918-UMQCG,Yes
5558,0675-NCDYU,No
5559,6339-DKLMK,No
5560,1346-PJWTK,No
5561,5088-QZLRL,No
5562,8023-QHAIO,No
5563,4397-FRLTA,No
5564,3057-VJJQE,No
5565,5087-SUURX,No
5566,2302-OUZXB,No
5567,8133-ANHHJ,No
5568,2270-CHBFN,No
5569,0013-EXCHZ,Yes
5570,5982-FPVQN,No
5571,9107-UKCKY,No
5572,4654-ULTTN,No
5573,5550-VFRLC,Yes
5574,5546-BYZSM,No
5575,1492-KGETH,No
5576,4929-BSTRX,Yes
5577,4163-HFTUK,No
5578,8215-NGSPE,No
5579,2225-ZRGSG,No
5580,8859-YSTWS,No
5581,5271-YNWVR,No
5582,7601-DHFWZ,No
5583,2657-ALMWY,Yes
5584,6330-JKLPC,Yes
5585,4667-OHGKG,No
5586,1998-VHJHK,No
5587,1707-HABPF,No
5588,1660-HSOOQ,Yes
5589,7253-UVNDW,No
5590,0487-VVUVK,No
5591,7228-OMTPN,Yes
5592,5063-IUOKK,No
5593,4508-OEBEY,No
5594,0027-KWYKW,Yes
5595,2308-STERM,No
5596,5982-XMDEX,No
5597,6284-AHOOQ,No
5598,6051-PTVNS,No
5599,2344-JMOGN,Yes
5600,3799-ISUZQ,Yes
5601,2877-VDUER,No
5602,9152-AMKAK,No
5603,1794-HBQTJ,No
5604,9432-VOFYX,No
5605,8049-WJCLQ,No
5606,6586-PSJOX,No
5607,2460-FPSYH,No
5608,9705-ZJBCG,No
5609,4818-DRBQT,No
5610,1320-HTRDR,Yes
5611,6847-KJLTS,No
5612,9670-BPNXF,No
5613,3913-FCUUW,No
5614,3301-VKTGC,No
5615,1493-AMTIE,No
5616,9555-SAHUZ,No
5617,0816-TSPHQ,No
5618,9932-WBWIK,No
5619,4619-EVPHY,No
5620,5286-YHCVC,No
5621,6424-ELEYH,Yes
5622,4391-RESHN,No
5623,9115-YQHGA,No
5624,4462-CYWMH,No
5625,8963-MQVYN,No
5626,2458-EOMRE,No
5627,9334-GWGOW,Yes
5628,6821-BUXUX,Yes
5629,5028-HTLJB,Yes
5630,9801-GDWGV,No
5631,6542-LWGXJ,Yes
5632,5567-GZKQY,No
5633,1222-LRYKO,No
5634,2320-JRSDE,Yes
5635,2087-QAREY,No
5636,0601-WZHJF,No
5637,4423-JWZJN,No
5638,5143-WMWOG,Yes
5639,6490-FGZAT,No
5640,5393-RXQSZ,Yes
5641,7452-FOLON,No
5642,2320-TZRRH,No
5643,0231-LXVAP,Yes
5644,9444-JTXHZ,Yes
5645,4942-VZZOM,No
5646,5510-BOIUJ,No
5647,7502-BNYGS,No
5648,4291-HYEBC,No
5649,6147-CBCRA,No
5650,6047-SUHPR,No
5651,4471-KXAUH,No
5652,9752-ZNQUT,No
5653,7638-QVMVY,Yes
5654,1576-PFZIW,No
5655,5666-MBJPT,No
5656,7312-XSBAT,Yes
5657,3096-GKWEB,Yes
5658,2371-JQHZZ,Yes
5659,0674-GCDXG,No
5660,1121-QSIVB,No
5661,4396-KLSEH,No
5662,3244-DCJWY,Yes
5663,2824-MYYBN,No
5664,0875-CABNR,Yes
5665,6345-HOVES,No
5666,8318-LCNBW,No
5667,6469-QJKZW,No
5668,0147-ESWWR,No
5669,1217-VASWC,No
5670,7812-FZHPE,No
5671,6370-ZVHDV,No
5672,5915-DGNVC,No
5673,6260-XLACS,No
5674,3566-CAAYU,No
5675,4983-CCWMC,No
5676,9103-CXVOK,Yes
5677,2896-TBNBE,No
5678,4797-AXPXK,Yes
5679,5229-PRWKT,Yes
5680,6982-UQZLY,No
5681,2522-WLNSF,No
5682,3841-CONLJ,Yes
5683,5057-LCOUI,No
5684,0193-ESZXP,No
5685,4475-NVTLU,No
5686,4369-HTUIF,Yes
5687,9386-LDCZR,No
5688,9585-KKMFD,No
5689,5399-ZIMKF,Yes
5690,0336-KXKFK,No
5691,5619-XZZKR,No
5692,3948-FVVRP,No
5693,5327-XOKKY,No
5694,0983-TATYJ,No
5695,1813-JYWTO,No
5696,0156-FVPTA,No
5697,1984-FCOWB,No
5698,0654-HMSHN,Yes
5699,6719-OXYBR,Yes
5700,3312-ZWLGF,No
5701,6476-YHMGA,No
5702,5287-QWLKY,No
5703,0795-XCCTE,No
5704,0168-XZKBB,Yes
5705,3785-NRHYR,No
5706,5196-SGOAK,Yes
5707,4537-DKTAL,Yes
5708,7072-MBHEV,Yes
5709,5602-BVFMK,No
5710,6297-NOOPG,No
5711,1891-UAWWU,Yes
5712,8204-TIFGJ,No
5713,8050-DVOJX,No
5714,6108-OQZDQ,Yes
5715,0363-QJVFX,No
5716,8903-XEBGX,Yes
5717,8169-SAEJD,No
5718,9840-DVNDC,Yes
5719,1089-XZWHH,No
5720,2325-WINES,No
5721,6064-ZATLR,No
5722,3096-JRDSO,No
5723,7824-PANSQ,No
5724,8042-JVNFH,Yes
5725,9648-BCHKM,No
5726,2888-ADFAO,No
5727,8707-HOEDG,No
5728,3374-LXDEV,Yes
5729,4072-IPYLT,No
5730,7167-PCEYD,No
5731,4936-YPJNK,No
5732,1580-BMCMR,No
5733,4817-KEQSP,No
5734,6408-WHTEF,No
5735,9251-AWQGT,No
5736,8749-CLJXC,Yes
5737,7989-VCQOH,No
5738,5049-GLYVG,No
5739,4199-QHJNM,No
5740,8882-TLVRW,No
5741,5883-GTGVD,Yes
5742,5135-GRQJV,No
5743,2384-OVPSA,No
5744,1371-WEPDS,No
5745,3580-GICBM,No
5746,4817-QRJSX,Yes
5747,9730-DRTMJ,No
5748,4686-UXDML,No
5749,3349-ANQNH,No
5750,2398-YPMUR,No
5751,0932-YIXYU,No
5752,7480-SPLEF,No
5753,7636-XUHWW,No
5754,1431-CYWMH,No
5755,5937-EORGB,Yes
5756,6349-JDHQP,No
5757,5539-HIVAK,No
5758,5847-MXBEO,No
5759,9985-MWVIX,Yes
5760,4583-PARNH,No
5761,1116-FRYVH,No
5762,1421-HCERK,No
5763,9633-XQABV,Yes
5764,0716-BQNDX,No
5765,1265-XTECC,No
5766,1183-CANVH,No
5767,1972-XMUWV,No
5768,8679-LZBMD,No
5769,3407-JMJQQ,No
5770,6252-DFGTK,No
5771,1539-LNKHM,No
5772,8645-KOMJQ,No
5773,0289-IVARM,No
5774,9761-XUJWD,No
5775,4057-FKCZK,No
5776,4291-TPNFG,No
5777,6087-YPWHO,No
5778,3090-QFUVD,No
5779,2237-ZFSMY,No
5780,1722-LDZJS,No
5781,1818-ESQMW,No
5782,4871-JTKJF,Yes
5783,1415-YFWLT,Yes
5784,7401-RUBNK,No
5785,0506-YLVKJ,No
5786,8661-BOYNW,No
5787,6711-VTNRE,No
5788,4815-GBTCD,Yes
5789,2805-AUFQN,No
5790,0980-PVMRC,No
5791,7233-DRTRF,No
5792,3500-RMZLT,Yes
5793,3873-NFTGI,No
5794,1162-ECVII,No
5795,7048-GXDAY,No
5796,8571-ZCMCX,No
5797,1169-WCVAK,No
5798,4548-SDBKE,Yes
5799,8066-POXGX,No
5800,7129-CAKJW,No
5801,8695-ARGXZ,Yes
5802,3570-YUEKJ,No
5803,4143-OOBWZ,Yes
5804,1555-HAPSU,No
5805,1697-NVVGY,No
5806,7854-EKTJL,No
5807,8464-EETCQ,No
5808,2419-FSORS,No
5809,8132-YPVBX,Yes
5810,9102-IAYHT,Yes
5811,6754-LZUKA,No
5812,3422-LYEPQ,Yes
5813,8099-MZPUJ,No
5814,0787-LHDYT,No
5815,2642-DTVCO,Yes
5816,0374-IOEGQ,No
5817,4361-JEIVL,Yes
5818,3197-NNYNB,No
5819,3396-DKDEL,No
5820,1752-OZXFY,No
5821,9066-QRSDU,No
5822,9112-WSNPU,Yes
5823,9867-NNXLC,No
5824,5321-NTRKC,No
5825,1363-TXLSL,Yes
5826,9507-EXLTT,Yes
5827,3161-GETRM,No
5828,0402-OAMEN,No
5829,6933-VLYFX,No
5830,6754-WKSHP,No
5831,9846-GKXAS,Yes
5832,6017-PPLPX,Yes
5833,4976-LNFVV,No
5834,5055-MGMGF,No
5835,4641-FROLU,No
5836,2862-JVEOY,No
5837,2969-QWUBZ,No
5838,9822-BIIGN,No
5839,2077-MPJQO,Yes
5840,1534-OULXE,No
5841,7136-RVDTZ,No
5842,2971-SGAFL,No
5843,1480-IVEVR,No
5844,2905-KFQUV,Yes
5845,4581-SSPWD,Yes
5846,3370-HXOPH,Yes
5847,9391-YZEJW,No
5848,9958-MEKUC,No
5849,0281-CNTZX,No
5850,6927-WTFIV,No
5851,4118-CEVPF,No
